"vtkValidPointMask",t,"Point Coordinates:0",y,"Point Coordinates:2"
1,0.1470015464086710244,0,-0.10666549950838088989,0
1,0.14769498672732667144,0,-0.10766864567995071411,0
1,0.14838517128567391135,0,-0.10867176204919815063,0
1,0.14907214558574233276,0,-0.10967484861612319946,0
1,0.14975595407849573437,0,-0.1106779053807258606,0
1,0.15043664019753361094,0,-0.11168093234300613403,0
1,0.15111424639141468607,0,-0.1126839369535446167,0
1,0.15178881415467154747,0,-0.11368691176176071167,0
1,0.15246038405758044476,0,-0.11468986421823501587,0
1,0.15312899577474631263,0,-0.11569278687238693237,0
1,0.15379468811256097327,0,-0.11669568717479705811,0
1,0.15445749903558775307,0,-0.11769855767488479614,0
1,0.1551174656919235284,0,-0.11870140582323074341,0
1,0.15577462443758638422,0,-0.1197042316198348999,0
1,0.15642901085997412691,0,-0.12070703506469726562,0
1,0.15708065980043667276,0,-0.12170980870723724365,0
1,0.15772960537600283493,0,-0.12271255999803543091,0
1,0.15837588100029992288,0,-0.12371529638767242432,0
1,0.15901951940370245842,0,-0.12471800297498703003,0
1,0.15966055265274481378,0,-0.12572069466114044189,0
1,0.16029901216882963544,0,-0.12672336399555206299,0
1,0.16093492874626397215,0,-0.12772600352764129639,0
1,0.16156833256965164036,0,-0.12872862815856933594,0
1,0.16219925323067019285,0,-0.12973122298717498779,0
1,0.16282771974425847006,0,-0.13073381781578063965,0
1,0.16345376056424054667,0,-0.13173638284206390381,0
1,0.16407740359840888855,0,-0.13273891806602478027,0
1,0.16469867622309036781,0,-0.13374143838882446289,0
1,0.1653176052972161747,0,-0.13474394381046295166,0
1,0.165934217175916221,0,-0.13574643433094024658,0
1,0.16654853772365735276,0,-0.13674890995025634766,0
1,0.16716059232694446823,0,-0.13775135576725006104,0
1,0.16777040590660163843,0,-0.13875378668308258057,0
1,0.16837800292965021676,0,-0.13975620269775390625,0
1,0.16898340742080036891,0,-0.14075860381126403809,0
1,0.16958664297357073369,0,-0.14176097512245178223,0
1,0.17018773276105120251,0,-0.14276334643363952637,0
1,0.17078669954632252903,0,-0.14376568794250488281,0
1,0.17138356569254636907,0,-0.14476801455020904541,0
1,0.17197835317273785227,0,-0.14577032625675201416,0
1,0.17257108357923334196,0,-0.14677262306213378906,0
1,0.17316177813286465215,0,-0.14777490496635437012,0
1,0.17375045769185076816,0,-0.14877717196941375732,0
1,0.1743371427604178403,0,-0.14977942407131195068,0
1,0.17492185349715733134,0,-0.1507816612720489502,0
1,0.17550460972313203234,0,-0.15178388357162475586,0
1,0.17608543092973916178,0,-0.15278609097003936768,0
1,0.17666433628633948505,0,-0.15378828346729278564,0
1,0.17724134464766083674,0,-0.15479046106338500977,0
1,0.17781647456098409465,0,-0.15579262375831604004,0
1,0.17838974427311948823,0,-0.15679477155208587646,0
1,0.17896117173718062432,0,-0.15779690444469451904,0
1,0.17953077461916333579,0,-0.15879902243614196777,0
1,0.18009857030433623626,0,-0.1598011404275894165,0
1,0.18066457590344925377,0,-0.16080322861671447754,0
1,0.18122880825876713784,0,-0.16180531680583953857,0
1,0.18179128394993293583,0,-0.16280739009380340576,0
1,0.18235201929966826651,0,-0.16380943357944488525,0
1,0.18291103037931522035,0,-0.16481147706508636475,0
1,0.18346833301422527107,0,-0.16581352055072784424,0
1,0.18402394278900097158,0,-0.16681553423404693604,0
1,0.18457787505259443117,0,-0.16781754791736602783,0
1,0.18513014492326801408,0,-0.16881953179836273193,0
1,0.18568076729342147813,0,-0.16982151567935943604,0
1,0.18622975683428988347,0,-0.17082348465919494629,0
1,0.18677712800051660125,0,-0.17182545363903045654,0
1,0.18732289503460558544,0,-0.1728273928165435791,0
1,0.18786707197125646074,0,-0.17382933199405670166,0
1,0.18840967264158631211,0,-0.17483125627040863037,0
1,0.18895071067724183989,0,-0.17583318054676055908,0
1,0.18949019951440548848,0,-0.1768350750207901001,0
1,0.19002815239769832445,0,-0.17783696949481964111,0
1,0.19056458238398354954,0,-0.17883884906768798828,0
1,0.19109950234607336883,0,-0.17984072864055633545,0
1,0.19163292497634221156,0,-0.18084257841110229492,0
1,0.19216486279024913575,0,-0.18184442818164825439,0
1,0.19269532812977258063,0,-0.18284627795219421387,0
1,0.19322433316675952097,0,-0.18384809792041778564,0
1,0.19375188990619218732,0,-0.18484991788864135742,0
1,0.19427801018937423949,0,-0.1858517378568649292,0
1,0.19480270569703950212,0,-0.18685354292392730713,0
1,0.19532598795238476086,0,-0.18785533308982849121,0
1,0.19584786832402967249,0,-0.18885710835456848145,0
1,0.19636835802890534319,0,-0.18985888361930847168,0
1,0.19688746813507379541,0,-0.19086064398288726807,0
1,0.19740520956448043277,0,-0.19186238944530487061,0
1,0.197921593095641557,0,-0.19286413490772247314,0
1,0.19843662936626843551,0,-0.19386588037014007568,0
1,0.19895032887583002923,0,-0.19486759603023529053,0
1,0.19946270198805610141,0,-0.19586931169033050537,0
1,0.19997375893338220632,0,-0.19687102735042572021,0
1,0.20048350981133844506,0,-0.19787272810935974121,0
1,0.20099196459288348748,0,-0.19887441396713256836,0
1,0.20149913312268508125,0,-0.19987609982490539551,0
1,0.20200502512134910216,0,-0.20087777078151702881,0
1,0.20250965018759814473,0,-0.20187944173812866211,0
1,0.20301301780040115208,0,-0.20288109779357910156,0
1,0.20351513732105536159,0,-0.20388273894786834717,0
1,0.20401601799522212088,0,-0.20488438010215759277,0
1,0.2045156689549172957,0,-0.20588602125644683838,0
1,0.20501409922045832346,0,-0.20688764750957489014,0
1,0.20551131770236813479,0,-0.20788925886154174805,0
1,0.20600733320323771913,0,-0.20889087021350860596,0
1,0.20650215441954822282,0,-0.20989246666431427002,0
1,0.20699578994345368965,0,-0.21089406311511993408,0
1,0.20748824826452560988,0,-0.2118956446647644043,0
1,0.20797953777145972154,0,-0.21289722621440887451,0
1,0.20846966675374700717,0,-0.21389879286289215088,0
1,0.20895864340330877473,0,-0.21490035951137542725,0
1,0.20944647581609754372,0,-0.21590191125869750977,0
1,0.20993317199366423598,0,-0.21690346300601959229,0
1,0.2104187398446924484,0,-0.2179050147533416748,0
1,0.21090318718650119534,0,-0.21890653669834136963,0
1,0.21138652174651600957,0,-0.2199080735445022583,0
1,0.21186875116371006733,0,-0.22090959548950195312,0
1,0.21234988299001578138,0,-0.2219111025333404541,0
1,0.21282992469170719518,0,-0.22291260957717895508,0
1,0.21330888365075473256,0,-0.22391411662101745605,0
1,0.21378676716615208075,0,-0.22491560876369476318,0
1,0.21426358245521665014,0,-0.22591708600521087646,0
1,0.2147393366548637772,0,-0.22691857814788818359,0
1,0.21521403682285555892,0,-0.22792004048824310303,0
1,0.21568768993902481812,0,-0.22892151772975921631,0
1,0.21616030290647475498,0,-0.22992298007011413574,0
1,0.2166318825527551728,0,-0.23092442750930786133,0
1,0.21710243563101538911,0,-0.23192587494850158691,0
1,0.21757196882113472025,0,-0.2329273223876953125,0
1,0.21804048873083092808,0,-0.23392875492572784424,0
1,0.21850800189674729479,0,-0.23493018746376037598,0
1,0.21897451478551865911,0,-0.23593160510063171387,0
1,0.21944003379481685778,0,-0.23693302273750305176,0
1,0.21990456525437640511,0,-0.23793444037437438965,0
1,0.22036811542700057709,0,-0.23893584311008453369,0
1,0.22083069050954817758,0,-0.23993724584579467773,0
1,0.22129229663390204141,0,-0.24093863368034362793,0
1,0.22175293986791910772,0,-0.24194002151489257812,0
1,0.2222126262163626742,0,-0.24294140934944152832,0
1,0.22267136162181733194,0,-0.24394278228282928467,0
1,0.22312915196558696929,0,-0.24494415521621704102,0
1,0.22358600306857606688,0,-0.24594551324844360352,0
1,0.22404192069215483896,0,-0.24694687128067016602,0
1,0.22449691053900844295,0,-0.24794822931289672852,0
1,0.22495097825397059044,0,-0.24894957244396209717,0
1,0.22540412942484222558,0,-0.24995091557502746582,0
1,0.22585636958319521561,0,-0.25095224380493164062,0
1,0.22630770420516149732,0,-0.25195360183715820312,0
1,0.22675813871220812379,0,-0.25295493006706237793,0
1,0.22720767847189843325,0,-0.25395622849464416504,0
1,0.22765632879863956228,0,-0.25495755672454833984,0
1,0.22810409495441669181,0,-0.25595885515213012695,0
1,0.22855098214951452551,0,-0.25696018338203430176,0
1,0.22899699554322561212,0,-0.25796148180961608887,0
1,0.22944214024454667733,0,-0.25896278023719787598,0
1,0.22988642131286246562,0,-0.25996404886245727539,0
1,0.2303298437586178693,0,-0.2609653472900390625,0
1,0.23077241254397828918,0,-0.26196661591529846191,0
1,0.23121413258347861541,0,-0.26296791434288024902,0
1,0.23165500874466093961,0,-0.26396918296813964844,0
1,0.2320950458487015533,0,-0.26497045159339904785,0
1,0.23253424867102701068,0,-0.26597169041633605957,0
1,0.23297262194191975526,0,-0.26697295904159545898,0
1,0.23341017034711353251,0,-0.2679741978645324707,0
1,0.2338468985283787549,0,-0.26897546648979187012,0
1,0.23428281108409793054,0,-0.26997670531272888184,0
1,0.2347179125698313773,0,-0.27097794413566589355,0
1,0.23515220749887383311,0,-0.27197918295860290527,0
1,0.23558570034280129635,0,-0.2729803919792175293,0
1,0.23601839553200920641,0,-0.27398163080215454102,0
1,0.23645029745624157602,0,-0.27498283982276916504,0
1,0.23688141046511129728,0,-0.27598404884338378906,0
1,0.23731173886861223199,0,-0.27698528766632080078,0
1,0.23774128693762258679,0,-0.27798646688461303711,0
1,0.2381700589044002947,0,-0.27898767590522766113,0
1,0.23859805896307023643,0,-0.27998888492584228516,0
1,0.23902529127010374577,0,-0.28099006414413452148,0
1,0.23945175994479017678,0,-0.28199127316474914551,0
1,0.23987746906970119909,0,-0.28299245238304138184,0
1,0.24030242269114732157,0,-0.28399363160133361816,0
1,0.24072662481962742165,0,-0.28499481081962585449,0
1,0.24115007943027089166,0,-0.28599599003791809082,0
1,0.24157279046327295724,0,-0.28699713945388793945,0
1,0.24199476182432327898,0,-0.28799831867218017578,0
1,0.24241599738502728201,0,-0.28899946808815002441,0
1,0.2428365009833216015,0,-0.29000061750411987305,0
1,0.24325627642388236715,0,-0.29100179672241210938,0
1,0.24367532747852760355,0,-0.29200291633605957031,0
1,0.24409365788661330221,0,-0.29300406575202941895,0
1,0.24451127135542310986,0,-0.29400521516799926758,0
1,0.24492817156055241012,0,-0.29500636458396911621,0
1,0.2453443621462862434,0,-0.29600748419761657715,0
1,0.24575984672597150915,0,-0.29700860381126403809,0
1,0.24617462888238361707,0,-0.29800975322723388672,0
1,0.24658871216808730953,0,-0.29901087284088134766,0
1,0.24700210010579232156,0,-0.30001199245452880859,0
1,0.24741479618870354518,0,-0.30101308226585388184,0
1,0.24782680388086580914,0,-0.30201420187950134277,0
1,0.24823812661750371822,0,-0.30301532149314880371,0
1,0.24864876780535627443,0,-0.30401641130447387695,0
1,0.24905873082300655774,0,-0.3050175011157989502,0
1,0.24946801902120646632,0,-0.30601862072944641113,0
1,0.24987663572319679384,0,-0.30701971054077148438,0
1,0.25028458422502236624,0,-0.30802080035209655762,0
1,0.25069186779584290425,0,-0.30902186036109924316,0
1,0.25109848967823883426,0,-0.31002295017242431641,0
1,0.25150445308851315795,0,-0.31102403998374938965,0
1,0.25190976121698843704,0,-0.3120250999927520752,0
1,0.25231441722830000307,0,-0.31302618980407714844,0
1,0.25271842426168439344,0,-0.31402724981307983398,0
1,0.25312178543126401253,0,-0.31502830982208251953,0
1,0.25352450382632757409,0,-0.31602936983108520508,0
1,0.2539265825116065467,0,-0.31703042984008789062,0
1,0.25432802452754771361,0,-0.31803148984909057617,0
1,0.25472883289058151357,0,-0.31903252005577087402,0
1,0.25512901059338716214,0,-0.32003358006477355957,0
1,0.25552856060515344305,0,-0.32103461027145385742,0
1,0.25592748587183627995,0,-0.32203567028045654297,0
1,0.25632578931641253339,0,-0.32303670048713684082,0
1,0.25672347383913013408,0,-0.32403773069381713867,0
1,0.2571205423177546634,0,-0.32503876090049743652,0
1,0.25751699760781282533,0,-0.32603979110717773438,0
1,0.25791284254283236566,0,-0.32704082131385803223,0
1,0.25830807993457866045,0,-0.32804185152053833008,0
1,0.25870271257328797399,0,-0.32904285192489624023,0
1,0.2590967432278974969,0,-0.33004388213157653809,0
1,0.25949017464627249785,0,-0.33104488253593444824,0
1,0.2598830095554302555,0,-0.3320458829402923584,0
1,0.26027525066176065982,0,-0.33304691314697265625,0
1,0.26066690065124420439,0,-0.33404791355133056641,0
1,0.26105796218966670352,0,-0.33504891395568847656,0
1,0.26144843792283145589,0,-0.33604991436004638672,0
1,0.2618383304767681885,0,-0.33705088496208190918,0
1,0.26222764245793950266,0,-0.33805188536643981934,0
1,0.26261637645344437786,0,-0.33905288577079772949,0
1,0.26300453503121901111,0,-0.34005385637283325195,0
1,0.26339212074023499177,0,-0.34105485677719116211,0
1,0.26377913611069492283,0,-0.34205582737922668457,0
1,0.26416558365422515564,0,-0.34305679798126220703,0
1,0.26455146586406641518,0,-0.34405776858329772949,0
1,0.26493678521526176084,0,-0.34505873918533325195,0
1,0.2653215441648416606,0,-0.34605970978736877441,0
1,0.26570574515200751087,0,-0.34706068038940429688,0
1,0.26608939059831193674,0,-0.34806165099143981934,0
1,0.26647248290783731584,0,-0.3490625917911529541,0
1,0.2668550244673715266,0,-0.35006356239318847656,0
1,0.26723701764658169822,0,-0.35106450319290161133,0
1,0.26761846479818596212,0,-0.35206547379493713379,0
1,0.26799936825812242791,0,-0.35306641459465026855,0
1,0.26837973034571627196,0,-0.35406735539436340332,0
1,0.26875955336384504957,0,-0.35506829619407653809,0
1,0.26913883959910123167,0,-0.35606923699378967285,0
1,0.26951759132195307611,0,-0.35707017779350280762,0
1,0.26989581078690350058,0,-0.35807111859321594238,0
1,0.27027350023264662404,0,-0.35907205939292907715,0
1,0.27065066188222297594,0,-0.36007297039031982422,0
1,0.27102729794317181877,0,-0.36107391119003295898,0
1,0.27140341060768236048,0,-0.36207482218742370605,0
1,0.27177900205274296841,0,-0.36307576298713684082,0
1,0.27215407444028794082,0,-0.36407667398452758789,0
1,0.27252862991734316811,0,-0.36507758498191833496,0
1,0.27290267061616968469,0,-0.36607849597930908203,0
1,0.2732761986544052224,0,-0.3670794069766998291,0
1,0.27364921613520465371,0,-0.36808031797409057617,0
1,0.27402172514737788145,0,-0.36908122897148132324,0
1,0.2743937277655268403,0,-0.37008213996887207031,0
1,0.27476522605018005585,0,-0.37108305096626281738,0
1,0.27513622204792642645,0,-0.37208393216133117676,0
1,0.27550671779154667362,0,-0.37308484315872192383,0
1,0.2758767153001433492,0,-0.3740857243537902832,0
1,0.27624621657926939911,0,-0.37508663535118103027,0
1,0.27661522362105550599,0,-0.37608751654624938965,0
1,0.27698373840433498927,0,-0.37708839774131774902,0
1,0.27735176289476803912,0,-0.37808930873870849609,0
1,0.27771929904496439612,0,-0.37909018993377685547,0
1,0.27808634879460392142,0,-0.38009107112884521484,0
1,0.27845291407055638988,0,-0.38109195232391357422,0
1,0.27881899678699972878,0,-0.3820928037166595459,0
1,0.27918459884553659123,0,-0.38309368491172790527,0
1,0.27954972213530981939,0,-0.38409456610679626465,0
1,0.2799143685331165754,0,-0.38509541749954223633,0
1,0.28027853990352069591,0,-0.3860962986946105957,0
1,0.28064223809896438055,0,-0.38709715008735656738,0
1,0.28100546495987821505,0,-0.38809803128242492676,0
1,0.28136822231478963996,0,-0.38909888267517089844,0
1,0.2817305119804308644,0,-0.39009973406791687012,0
1,0.28209233576184500336,0,-0.39110061526298522949,0
1,0.28245369545249099374,0,-0.39210146665573120117,0
1,0.28281459283434751129,0,-0.39310231804847717285,0
1,0.28317502967801566616,0,-0.39410316944122314453,0
1,0.28353500774282036634,0,-0.39510399103164672852,0
1,0.28389452877691068178,0,-0.3961048424243927002,0
1,0.2842535945173589873,0,-0.39710569381713867188,0
1,0.28461220669025899532,0,-0.39810654520988464355,0
1,0.28497036701082267829,0,-0.39910736680030822754,0
1,0.28532807718347596992,0,-0.40010821819305419922,0
1,0.28568533890195368929,0,-0.4011090397834777832,0
1,0.2860421538493931326,0,-0.40210989117622375488,0
1,0.28639852369842655477,0,-0.40311071276664733887,0
1,0.28675445011127298489,0,-0.40411153435707092285,0
1,0.28710993473982870938,0,-0.40511235594749450684,0
1,0.28746497922575664496,0,-0.40611317753791809082,0
1,0.28781958520057504547,0,-0.4071139991283416748,0
1,0.28817375428574509844,0,-0.40811482071876525879,0
1,0.28852748809275730046,0,-0.40911564230918884277,0
1,0.28888078822321738848,0,-0.41011646389961242676,0
1,0.28923365626893093872,0,-0.41111728549003601074,0
1,0.28958609381198685551,0,-0.41211807727813720703,0
1,0.28993810242484063799,0,-0.41311889886856079102,0
1,0.29028968367039609255,0,-0.414119720458984375,0
1,0.29064083910208637906,0,-0.41512051224708557129,0
1,0.29099157026395416903,0,-0.41612133383750915527,0
1,0.2913418786907310265,0,-0.41712212562561035156,0
1,0.29169176590791590087,0,-0.41812291741371154785,0
1,0.29204123343185239836,0,-0.41912370920181274414,0
1,0.29239028276980583154,0,-0.42012453079223632812,0
1,0.29273891542003915855,0,-0.42112532258033752441,0
1,0.29308713287188781216,0,-0.4221261143684387207,0
1,0.29343493660583430671,0,-0.42312690615653991699,0
1,0.2937823280935815129,0,-0.42412769794464111328,0
1,0.29412930879812559937,0,-0.42512848973274230957,0
1,0.29447588017382775316,0,-0.42612925171852111816,0
1,0.29482204366648578908,0,-0.42713004350662231445,0
1,0.29516780071340398273,0,-0.42813083529472351074,0
1,0.29551315274346323658,0,-0.42913159728050231934,0
1,0.29585810117718991386,0,-0.43013238906860351562,0
1,0.29620264742682411718,0,-0.43113315105438232422,0
1,0.29654679289638707917,0,-0.43213394284248352051,0
1,0.29689053898174810886,0,-0.4331347048282623291,0
1,0.29723388707069064996,0,-0.4341354668140411377,0
1,0.29757683854297778403,0,-0.43513625860214233398,0
1,0.29791939477041673445,0,-0.43613702058792114258,0
1,0.29826155711692348138,0,-0.43713778257369995117,0
1,0.29860332693858560038,0,-0.43813854455947875977,0
1,0.29894470558372532309,0,-0.43913930654525756836,0
1,0.29928569439296170973,0,-0.44014006853103637695,0
1,0.29962629469927193337,0,-0.44114083051681518555,0
1,0.29996650782805234225,0,-0.44214159250259399414,0
1,0.30030633509717841179,0,-0.44314232468605041504,0
1,0.30064577781706480764,0,-0.44414308667182922363,0
1,0.3009848372907240055,0,-0.44514384865760803223,0
1,0.30132351481382479985,0,-0.44614458084106445312,0
1,0.30166181167475014657,0,-0.44714534282684326172,0
1,0.30199972915465445045,0,-0.44814610481262207031,0
1,0.30233726852752029757,0,-0.44914683699607849121,0
1,0.30267443106021418853,0,-0.45014756917953491211,0
1,0.30301121801254260468,0,-0.4511483311653137207,0
1,0.30334763063730652011,0,-0.4521490633487701416,0
1,0.30368367018035602456,0,-0.4531497955322265625,0
1,0.3040193378806441693,0,-0.4541505277156829834,0
1,0.30435463497028036883,0,-0.4551512598991394043,0
1,0.30468956267458313647,0,-0.4561519920825958252,0
1,0.30502412221213248689,0,-0.45715272426605224609,0
1,0.30535831479482145046,0,-0.45815345644950866699,0
1,0.30569214162790769862,0,-0.45915418863296508789,0
1,0.30602560391006405904,0,-0.46015492081642150879,0
1,0.30635870283342880871,0,-0.46115565299987792969,0
1,0.30669143958365563396,0,-0.46215638518333435059,0
1,0.30702381533996270235,0,-0.46315708756446838379,0
1,0.30735583127518140145,0,-0.46415781974792480469,0
1,0.30768748855580496659,0,-0.46515852212905883789,0
1,0.30801878834203599844,0,-0.46615925431251525879,0
1,0.30834973178783420256,0,-0.46715995669364929199,0
1,0.30868032004096312981,0,-0.46816068887710571289,0
1,0.3090105542430365837,0,-0.46916139125823974609,0
1,0.30934043552956480561,0,-0.47016212344169616699,0
1,0.30966996503000010499,0,-0.4711628258228302002,0
1,0.30999914386778193442,0,-0.4721635282039642334,0
1,0.31032797316038152058,0,-0.4731642305850982666,0
1,0.31065645401934627312,0,-0.4741649329662322998,0
1,0.31098458755034363854,0,-0.47516563534736633301,0
1,0.31131237485320473191,0,-0.47616633772850036621,0
1,0.31163981702196708046,0,-0.47716704010963439941,0
1,0.31196691514491747821,0,-0.47816774249076843262,0
1,0.31229367030463417443,0,-0.47916844487190246582,0
1,0.31262008357802861802,0,-0.48016914725303649902,0
1,0.31294615603638709089,0,-0.48116984963417053223,0
1,0.31327188874541145314,0,-0.48217052221298217773,0
1,0.3135972827652603323,0,-0.48317122459411621094,0
1,0.31392233915058875837,0,-0.48417192697525024414,0
1,0.31424705895058868688,0,-0.48517259955406188965,0
1,0.31457144320902830081,0,-0.48617330193519592285,0
1,0.31489549296429097947,0,-0.48717397451400756836,0
1,0.31521920924941437825,0,-0.48817467689514160156,0
1,0.31554259309212884244,0,-0.48917534947395324707,0
1,0.31586564551489559882,0,-0.49017602205276489258,0
1,0.31618836753494417025,0,-0.49117672443389892578,0
1,0.31651076016431012317,0,-0.49217739701271057129,0
1,0.31683282440987192707,0,-0.4931780695915222168,0
1,0.31715456127338781389,0,-0.4941787421703338623,0
1,0.31747597175153208227,0,-0.49517941474914550781,0
1,0.3177970568359310688,0,-0.49618008732795715332,0
1,0.31811781751319923028,0,-0.49718075990676879883,0
1,0.31843825476497400473,0,-0.49818143248558044434,0
1,0.31875836956795122745,0,-0.49918210506439208984,0
1,0.31907816289391999209,0,-0.50018280744552612305,0
1,0.31939763570979673446,0,-0.50118345022201538086,0
1,0.31971678897765976046,0,-0.50218409299850463867,0
1,0.32003562365478277485,0,-0.50318479537963867188,0
1,0.32035414069366863199,0,-0.50418543815612792969,0
1,0.32067234104208230949,0,-0.5051860809326171875,0
1,0.3209902256430842149,0,-0.5061867833137512207,0
1,0.32130779543506238216,0,-0.50718742609024047852,0
1,0.3216250513517652232,0,-0.50818806886672973633,0
1,0.32194199432233316926,0,-0.50918877124786376953,0
1,0.32225862527133086743,0,-0.51018941402435302734,0
1,0.32257494511877848886,0,-0.51119005680084228516,0
1,0.32289095478018281504,0,-0.51219069957733154297,0
1,0.32320665516656832406,0,-0.51319134235382080078,0
1,0.32352204718450794374,0,-0.51419198513031005859,0
1,0.32383713173615324976,0,-0.51519262790679931641,0
1,0.32415190971926466368,0,-0.51619333028793334961,0
1,0.32446638202724142896,0,-0.51719397306442260742,0
